id_property,business_name,business_area,business_category,business_sub_category
FCC0034250,-,127.5599976,Consumer discretionary,Consumer discretionarytypeA
FCC0034283,K four guest house,1547.319946,Consumer discretionary,Consumer discretionarytypeB
FCC0034289,TEEJAY & BROTHERS (SL) LIMITED,408.5750122,Portfolio,PortfoliotypeC
FCC0034331,LB enterprise,307.980011,Consumer discretionary,Consumer discretionarytypeA
FCC0034331,ORYA SESAY,153.9900055,Consumer staples,Consumer staplestypeB
FCC0034340,-,1476.109985,Materials ,Materials typeC
FCC0034343,Worldwide International,2247.75,Consumer discretionary,Consumer discretionarytypeA
FCC0034361,Leo Tech Services Construction ,802.0599976,Materials ,Materials typeB
FCC0034362,Mohammed Barrie enterprise,449.7399902,Consumer staples,Consumer staplestypeC
FCC0034343,Adama Conteh,374.625,Consumer staples,Consumer staplestypeA
FCC0034362,Nuab enterprise,449.7399902,Consumer staples,Consumer staplestypeB
FCC0034438,Musa sharaffdeen&son,6036.299805,Portfolio,PortfoliotypeC
FCC0034440,Donran Travel's,2633.820068,Consumer discretionary,Consumer discretionarytypeA
FCC0034475,-,242.4774933,Consumer discretionary,Consumer discretionarytypeB
FCC0033738,IBRA BUNJAL ENTERPRISE,235.1275024,Consumer discretionary,Consumer discretionarytypeC
FCC0033742,-,1842.369995,Communication services,Communication servicestypeA
FCC0033757,Disco paradise,397.2049866,Consumer discretionary,Consumer discretionarytypeB
FCC0033757,Hamzi security,397.2049866,Consumer discretionary,Consumer discretionarytypeC
FCC0033761,Sierra Leone Road Safety ,1188.560059,Materials ,Materials typeA
FCC0033770,-,968.5599976,Consumer staples,Consumer staplestypeB
FCC0033780,-,380.0549927,Consumer discretionary,Consumer discretionarytypeC
FCC0033783,,1894.099976,Consumer discretionary,Consumer discretionarytypeA
FCC0035509,Christ James,1763.619995,Consumer discretionary,Consumer discretionarytypeB
FCC0035521,-,2941.110107,Consumer staples,Consumer staplestypeC
FCC0035537,Bah sport cafe entertainment ,2177.840088,Consumer discretionary,Consumer discretionarytypeA
FCC0035561,Shuman Hospita ,3376.679932,Consumer discretionary,Consumer discretionarytypeB
FCC0035577,T &T Enterprise,258.7600098,Consumer discretionary,Consumer discretionarytypeC
FCC0035579,-,453.0700073,Consumer discretionary,Consumer discretionarytypeA
FCC0035580,Geo Resources SL LTD,3281.120117,Materials ,Materials typeB
FCC0035592,-,130.4199982,Communication services,Communication servicestypeC
FCC0035606,The Hub Hotel,5915.700195,Consumer discretionary,Consumer discretionarytypeA
FCC0035610,Mohammed zein Shop,2272.389893,Consumer staples,Consumer staplestypeB
FCC0035629,H and D Investment,818.6799927,Consumer staples,Consumer staplestypeC
FCC0035633,-,156.7924957,Consumer discretionary,Consumer discretionarytypeA
FCC0035634,Regimoh enterprise drugs store ,1337.359985,Consumer staples,Consumer staplestypeB
FCC0035642,-,479.1849976,Consumer discretionary,Consumer discretionarytypeC
FCC0035675,-,40.85250092,Consumer staples,Consumer staplestypeA
FCC0035704,Genocman Preparatory School,1727,Consumer discretionary,Consumer discretionarytypeB
FCC0035714,Fineme  collection,734.210022,Consumer discretionary,Consumer discretionarytypeC
FCC0035718,Adaasu enterprise,187.0025024,Consumer staples,Consumer staplestypeA
FCC0035718,-,187.0025024,Consumer staples,Consumer staplestypeB
FCC0035724,-,445.25,Consumer discretionary,Consumer discretionarytypeC
FCC0035773,MUSUMA ENTERPRISES,176.125,Consumer discretionary,Consumer discretionarytypeA
FCC0057942,Yusufu Conteh ,149.0939941,Consumer discretionary,Consumer discretionarytypeB
FCC0101656,Pawahun Carpenter workshop ,498.7900085,Consumer discretionary,Consumer discretionarytypeC
FCC0034490,Masada Waste Management ,3060.879883,Consumer discretionary,Consumer discretionarytypeA
FCC0034423,k-Mans Enterprise,306.6749878,Consumer staples,Consumer staplestypeB
FCC0034502,Genesis international senior ,6952.450195,Consumer discretionary,Consumer discretionarytypeC
FCC0034505,AR-RAHMAN TRADE & ,134.8300018,Portfolio,PortfoliotypeA
FCC0034524,-,511.5299988,Consumer discretionary,Consumer discretionarytypeB
FCC0034527,-,392.1474915,Consumer staples,Consumer staplestypeC
FCC0034531,-,400.0174866,Consumer staples,Consumer staplestypeA
FCC0034554,Z&M Enterprise,468.3049927,Consumer discretionary,Consumer discretionarytypeB
FCC0034558,-,533.75,Consumer discretionary,Consumer discretionarytypeC
FCC0034562,Redeemer School of Nursing,2809.649902,Consumer discretionary,Consumer discretionarytypeA
FCC0034573,-,380.8200073,Consumer staples,Consumer staplestypeB
FCC0034574,Sierra Leone Pen Centre,470.8200073,Consumer discretionary,Consumer discretionarytypeC
FCC0034523,CLC bookshop,2747.939941,Consumer discretionary,Consumer discretionarytypeA
FCC0034598,United Council of Imams,1905.949951,Consumer discretionary,Consumer discretionarytypeB
FCC0034603,Soka enterprise,451.1600037,Consumer staples,Consumer staplestypeC
FCC0034625,Battis Interior Design,884.5,Consumer discretionary,Consumer discretionarytypeA
FCC0034626,Fulla Man Shop,655.9924927,Consumer staples,Consumer staplestypeB
FCC0034633,Rose K Enterprise ,687.8325195,Consumer staples,Consumer staplestypeC
FCC0034648,-,579.5999756,Materials ,Materials typeA
FCC0034672,Cross A. Enterprise,418.3125,Consumer staples,Consumer staplestypeB
FCC0034661,Kebbie Stationery,857.039978,Consumer discretionary,Consumer discretionarytypeC
FCC0034698,Zainab spar and daughter ent,199.4875031,Consumer discretionary,Consumer discretionarytypeA
FCC0034706,Kindia enterprise,753.7700195,Consumer staples,Consumer staplestypeB
FCC0157892,Foamtech,1770,Portfolio,PortfoliotypeC
FCC0034734,Ibrahim Enterprise & General ,181.4974976,Consumer staples,Consumer staplestypeA
FCC0034748,-,294.6149902,Consumer discretionary,Consumer discretionarytypeB
FCC0034748,Mean and Amal Tailoring Shop,294.6149902,Consumer discretionary,Consumer discretionarytypeC
FCC0034772,M.S Bah,747.4749756,Consumer staples,Consumer staplestypeA
FCC0034781,-,346.3900146,Consumer discretionary,Consumer discretionarytypeB
FCC0034769,-,1302.609985,Consumer staples,Consumer staplestypeC
FCC0034822,Adullan Missions Preparatory and ,2357.320068,Consumer discretionary,Consumer discretionarytypeA
FCC0034840,God Bless Turay Enterprise ,139,Consumer staples,Consumer staplestypeB
FCC0034854,Binta's Enterprises,1678.005005,Consumer staples,Consumer staplestypeC
FCC0034859,Search for common ground,543.0100098,Communication services,Communication servicestypeA
FCC0034896,J&M ENTERPRISE,1216.800049,Consumer discretionary,Consumer discretionarytypeB
FCC0034896,M-DEE-LANS ENTERPRISES,1216.800049,Consumer discretionary,Consumer discretionarytypeC
FCC0034897,Family kingdom resort,11430.16016,Consumer discretionary,Consumer discretionarytypeA
FCC0034907,Konoh Kay enterprise,541.1950073,Consumer discretionary,Consumer discretionarytypeB
FCC0034913,Fatnor Enterprise,1231.77002,Consumer discretionary,Consumer discretionarytypeC
FCC0034913,,1231.77002,Consumer discretionary,Consumer discretionarytypeA
FCC0034917,-,392.25,Consumer discretionary,Consumer discretionarytypeB
FCC0034960,Annie Maculey Jones preparatory ,1957.170044,Consumer discretionary,Consumer discretionarytypeC
FCC0034993,Chapel pre school,2898.040039,Consumer discretionary,Consumer discretionarytypeA
FCC0035006,-,730.3275146,Consumer staples,Consumer staplestypeB
FCC0035032,-,236.1600037,Consumer staples,Consumer staplestypeC
FCC0035037,-,215.8500061,Consumer staples,Consumer staplestypeA
FCC0035038,-,637.2525024,Consumer discretionary,Consumer discretionarytypeB
FCC0035039,-,919.5599976,Consumer staples,Consumer staplestypeC
FCC0035047,Ruth Vines memorial Nursery and ,470.7200012,Consumer discretionary,Consumer discretionarytypeA
FCC0035052,Moxiao Enterprise,651.4699707,Consumer discretionary,Consumer discretionarytypeB
FCC0035057,Grassroots skills training center,835.9199829,Consumer discretionary,Consumer discretionarytypeC
FCC0035077,Alhaji Amadu Sow Enterprise,845.2000122,Consumer staples,Consumer staplestypeA
FCC0035077,Jagico Enterprise,845.2000122,Consumer discretionary,Consumer discretionarytypeB
FCC0035083,J&M Progressive Metal Workshop,316.3349915,Materials ,Materials typeC
FCC0035108,Osman Tolo Turay Enterprise,618.4724731,Materials ,Materials typeA
FCC0035117,-,508.6799927,Consumer staples,Consumer staplestypeB
FCC0035125,-,389.5,Consumer discretionary,Consumer discretionarytypeC
FCC0035125,ING MATERIALS,389.5,Consumer staples,Consumer staplestypeA
FCC0035129,King of Kings Pre- Primary School.,1970.109985,Consumer discretionary,Consumer discretionarytypeB
FCC0035131,-,247.7200012,Consumer staples,Consumer staplestypeC
FCC0035134,Kontri Tok Investment ,137,Consumer staples,Consumer staplestypeA
FCC0035139,-,334.7200012,Consumer staples,Consumer staplestypeB
FCC0035147,Supreme Garage,181.5675049,Materials ,Materials typeC
FCC0035163,Mariatu enterprise,399.6224976,Consumer discretionary,Consumer discretionarytypeA
FCC0035163,Fulla Sow Enterprise ,400,Consumer discretionary,Consumer discretionarytypeB
FCC0035163,Sesay Marist enterprise,399.6224976,Consumer discretionary,Consumer discretionarytypeC
FCC0035163,M. U Enterprise,399.6224976,Consumer discretionary,Consumer discretionarytypeA
FCC0035172,-,763.1799927,Consumer staples,Consumer staplestypeB
FCC0035181,-,544.3375244,Consumer discretionary,Consumer discretionarytypeC
FCC0035183,Blessing Beauty Saloon,313.457489,Consumer discretionary,Consumer discretionarytypeA
FCC0035183,K-Family Drug Store,313.457489,Consumer staples,Consumer staplestypeB
FCC0035183,Kadam's Enterprise,626.914978,Consumer staples,Consumer staplestypeC
FCC0035189,-,360.2000122,Consumer staples,Consumer staplestypeA
FCC0035220,Golden memories guest hoist/ Art ,3696.224854,Consumer discretionary,Consumer discretionarytypeB
FCC0035245,-,2211.550049,Consumer staples,Consumer staplestypeC
FCC0035254,Augustus B ent,412.5150146,Consumer discretionary,Consumer discretionarytypeA
FCC0035254,-,412.5150146,Consumer staples,Consumer staplestypeB
FCC0035254,Augustus B ent,412.5150146,Consumer discretionary,Consumer discretionarytypeC
FCC0035255,Marie Sesay,338.2225037,Portfolio,PortfoliotypeA
FCC0035266,Aimed Barrier's Enterprise & ,114.125,Consumer discretionary,Consumer discretionarytypeB
FCC0035267,-,138.7850037,Consumer staples,Consumer staplestypeC
FCC0035269,Basma Garage,619.7700195,Consumer discretionary,Consumer discretionarytypeA
FCC0035270,-,0,null,nulltypeB
FCC0035307,Sheik Barrie Memorial Hospital,784.9000244,Consumer discretionary,Consumer discretionarytypeC
FCC0035313,Shy Radio station,3832.76001,Communication services,Communication servicestypeA
FCC0035315,Jalmuca Enterprise,572.5599976,Consumer staples,Consumer staplestypeB
FCC0035317,Sawaneh enterprise,414.2399902,Consumer staples,Consumer staplestypeC
FCC0035249,Alhaja kamara enterprise,3234.709961,Consumer discretionary,Consumer discretionarytypeA
FCC0035232,Kings production,4099.47998,Materials ,Materials typeB
FCC0035340,Kay-D-Mans Investment And ,518.4824829,Portfolio,PortfoliotypeC
FCC0035351,Leonco Petrol,538.2399902,Energy,EnergytypeA
FCC0035478,Abken Mechanical Electrical ,1513.334961,Portfolio,PortfoliotypeB
FCC0035365,H.J and M,9392.320313,Portfolio,PortfoliotypeC
FCC0035419,-,596.1099854,Consumer discretionary,Consumer discretionarytypeA
FCC0035431,Family kingdom resort,901.8300171,Consumer discretionary,Consumer discretionarytypeB
FCC0035440,Asc - key Akkad service center,6983.040039,Portfolio,PortfoliotypeC
FCC0065671,Foamtech,154.9880066,Consumer discretionary,Consumer discretionarytypeA
FCC0035482,Adams Enterprise,650.3275146,Consumer discretionary,Consumer discretionarytypeB
FCC0035852,Men's world,664.5650024,Consumer discretionary,Consumer discretionarytypeC
FCC0035869,Brookfields Community Pre & ,1349.119995,Consumer discretionary,Consumer discretionarytypeA
FCC0035903,Faith International Christian ,938.4199829,Consumer discretionary,Consumer discretionarytypeB
FCC0035904,Chris's Cross,500.7474976,Consumer discretionary,Consumer discretionarytypeC
FCC0035906,Siam's enterprises,4167.72998,Consumer discretionary,Consumer discretionarytypeA
FCC0035925,Adullan Missions Preparatory and ,541.7299805,Consumer discretionary,Consumer discretionarytypeB
FCC0035929,Sumundu Enterprise,474.480011,Consumer discretionary,Consumer discretionarytypeC
FCC0035956,ABIERUTH SHOP,153.2225037,Consumer discretionary,Consumer discretionarytypeA
FCC0035956,MR. I.B ENTERPRISE,153.2225037,Consumer staples,Consumer staplestypeB
FCC0035956,JOVERA'S BOUTIQUE,153.2225037,Consumer discretionary,Consumer discretionarytypeC
FCC0035962,-,685.4550171,Consumer staples,Consumer staplestypeA
FCC0035965,Government Technical Institute ,1394.609985,Consumer discretionary,Consumer discretionarytypeB
FCC0035988,-,328.7099915,Materials ,Materials typeC
FCC0035993,Rodeck Sierra Leone Limited,967,Portfolio,PortfoliotypeA
FCC0035993,Mathena Enterprise,967,Consumer discretionary,Consumer discretionarytypeB
FCC0035996,-,313.0025024,Consumer staples,Consumer staplestypeC
FCC0036004,-,201.6349945,Consumer discretionary,Consumer discretionarytypeA
FCC0036022,-,1239.959961,Consumer staples,Consumer staplestypeB
FCC0036032,Country Lodge Hotel,3341.659912,Consumer discretionary,Consumer discretionarytypeC
FCC0036049,Mariama Saloon,283.105011,Consumer discretionary,Consumer discretionarytypeA
FCC0036054,Crisben entertainment centre,1872.13501,Consumer discretionary,Consumer discretionarytypeB
FCC0036054,Vroadies enterprise,1872.13501,Consumer discretionary,Consumer discretionarytypeC
FCC0036058,-,154.1524963,Consumer staples,Consumer staplestypeA
FCC0036067,Pa sweet,1274.76001,Portfolio,PortfoliotypeB
FCC0036072,ESSCON SERVICE,739.8599854,Energy,EnergytypeC
FCC0036081,-,1748.829956,Consumer discretionary,Consumer discretionarytypeA
FCC0036091,Banga store,2026.609985,Materials ,Materials typeB
FCC0036027,QwickStop Enterprise,1443,Consumer discretionary,Consumer discretionarytypeC
